标准向前行递推法
学号:2022302141211, 其中l<=180, 角度为30度
--------------------------------------
L      M         Pln[l][m]
132    55    -1.5201568125969784
132    56    -2.8436149166386890
132    57    -3.0766182662538770
132    58    -2.2340240229046309
132    59    -0.6862774915796342
132    60    1.0586484832989291
132    61    2.5558235304880919
132    62    3.5384050697407536
132    63    3.9372378893560129
132    64    3.8338875552080935
132    65    3.3878228422705190
132    66    2.7703719559668185
132    67    2.1220003946521970
132    68    1.5349435848873991
132    69    1.0547065378320977
132    70    0.6914881508821875
132    71    0.4340593928923107
132    72    0.2615913560178775
132    73    0.1517005335280798
132    74    0.0848114871542512
132    75    0.0457838419878804
132    76    0.0238970431660465
132    77    0.0120740382634059
132    78    0.0059111456347921
132    79    0.0028065908886448
132    80    0.0012933153971289
132    81    0.0005788098701459
132    82    0.0002517247486673
132    83    0.0001064376346719
132    84    0.0000437760508954
132    85    0.0000175193336034
132    86    0.0000068246902559
132    87    0.0000025885494724
132    88    0.0000009561864931
132    89    0.0000003440548872
132    90    0.0000001206094116
132    91    0.0000000411961045
132    92    0.0000000137116642
132    93    0.0000000044473953
132    94    0.0000000014057580
132    95    0.0000000004330099
132    96    0.0000000001299709
132    97    0.0000000000380119
132    98    0.0000000000108310
132    99    0.0000000000030062
132    100   0.0000000000008127
132    101   0.0000000000002139
132    102   0.0000000000000548
132    103   0.0000000000000137
132    104   0.0000000000000033
132    105   0.0000000000000008
132    106   0.0000000000000002
132    107   0.0000000000000000
132    108   0.0000000000000000
132    109   0.0000000000000000
132    110   0.0000000000000000
132    111   0.0000000000000000
132    112   0.0000000000000000
132    113   0.0000000000000000
132    114   0.0000000000000000
132    115   0.0000000000000000
132    116   0.0000000000000000
132    117   0.0000000000000000
132    118   0.0000000000000000
132    119   0.0000000000000000
132    120   0.0000000000000000
132    121   0.0000000000000000
132    122   0.0000000000000000
132    123   0.0000000000000000
132    124   0.0000000000000000
132    125   0.0000000000000000
132    126   0.0000000000000000
132    127   0.0000000000000000
132    128   0.0000000000000000
132    129   0.0000000000000000
132    130   0.0000000000000000
132    131   0.0000000000000000
132    132   0.0000000000000000

133    0     1.5957446461385618
133    1     0.0109792497108908
133    2     -2.2565654458961411
133    3     -0.1281092164607094
133    4     2.2469694318691174
133    5     0.3614909941089204
133    6     -2.2006605128951247
133    7     -0.7046405466098870
133    8     2.0733352670550151
133    9     1.1362297651217348
133    10    -1.8083635724005165
133    11    -1.6075693235412971
133    12    1.3489246401041648
133    13    2.0305423914020917
133    14    -0.6614297922570723
133    15    -2.2738677766871311
133    16    -0.2290784692690682
133    17    2.1800977751413204
133    18    1.1993594649350268
133    19    -1.6166994010272047
133    20    -2.0063689501186870
133    21    0.5648203545672507
133    22    2.3206442904054869
133    23    0.7784588540052415
133    24    -1.8517698444150092
133    25    -1.9526754690477979
133    26    0.5639868185323880
133    27    2.3438615387406041
133    28    1.1132317755293379
133    29    -1.5198085529018490
133    30    -2.2877808573923271
133    31    -0.3067981678932059
133    32    2.0380323026201488
133    33    2.0521481444618095
133    34    -0.2267278724929459
133    35    -2.2634018363867727
133    36    -1.9051702575156229
133    37    0.4181466745558842
133    38    2.3277589678703641
133    39    1.9779822960266791
133    40    -0.2378203781305860
133    41    -2.2419155983040731
133    42    -2.2710377823638730
133    43    -0.3630949330556439
133    44    1.8486394856048396
133    45    2.6027742775773905
133    46    1.3788344305540461
133    47    -0.8546503636826761
133    48    -2.4982830659127861
133    49    -2.4825626017491564
133    50    -0.8925356150612813
133    51    1.2397321383393038
133    52    2.6737936955671557
133    53    2.6799410259853009
133    54    1.3395271251619933
133    55    -0.6335711298583967
133    56    -2.3387079082001700
133    57    -3.1148823037803450
133    58    -2.7569843425299396
133    59    -1.4886591992991127
133    60    0.2224381168057369
133    61    1.8834508829311598
133    62    3.1354521318738886
133    63    3.8167193906809795
133    64    3.9434081084871835
133    65    3.6451600327297298
133    66    3.0933868077265845
133    67    2.4465809894305957
133    68    1.8211213081529496
133    69    1.2845240399890037
133    70    0.8628995755833944
133    71    0.5542089945123377
133    72    0.3413588499691570
133    73    0.2021385299527547
133    74    0.1153121698610218
133    75    0.0634793992071118
133    76    0.0337716577566777
133    77    0.0173849473917547
133    78    0.0086688448013059
133    79    0.0041910210235408
133    80    0.0019660807300501
133    81    0.0008955991697136
133    82    0.0003963935598975
133    83    0.0001705597038461
133    84    0.0000713789375093
133    85    0.0000290661865685
133    86    0.0000115209194614
133    87    0.0000044463379409
133    88    0.0000016712802403
133    89    0.0000006119618379
133    90    0.0000002183268305
133    91    0.0000000759033021
133    92    0.0000000257177204
133    93    0.0000000084928782
133    94    0.0000000027336674
133    95    0.0000000008576462
133    96    0.0000000002622597
133    97    0.0000000000781611
133    98    0.0000000000227011
133    99    0.0000000000064246
133    100   0.0000000000017714
133    101   0.0000000000004757
133    102   0.0000000000001244
133    103   0.0000000000000317
133    104   0.0000000000000079
133    105   0.0000000000000019
133    106   0.0000000000000004
133    107   0.0000000000000001
133    108   0.0000000000000000
133    109   0.0000000000000000
133    110   0.0000000000000000
133    111   0.0000000000000000
133    112   0.0000000000000000
133    113   0.0000000000000000
133    114   0.0000000000000000
133    115   0.0000000000000000
133    116   0.0000000000000000
133    117   0.0000000000000000
133    118   0.0000000000000000
133    119   0.0000000000000000
133    120   0.0000000000000000
133    121   0.0000000000000000
133    122   0.0000000000000000
133    123   0.0000000000000000
133    124   0.0000000000000000
133    125   0.0000000000000000
133    126   0.0000000000000000
133    127   0.0000000000000000
133    128   0.0000000000000000
133    129   0.0000000000000000
133    130   0.0000000000000000
133    131   0.0000000000000000
133    132   0.0000000000000000
133    133   0.0000000000000000

134    0     1.3832399112283662
134    1     1.1378504077052085
134    2     -1.9269971706478719
134    3     -1.2372545675169426
134    4     1.8316865730127814
134    5     1.4263374210066548
134    6     -1.6483603788604309
134    7     -1.6818346109734588
134    8     1.3453132747146415
134    9     1.9603290564635747
134    10    -0.8904464559456652
134    11    -2.1914591584544492
134    12    0.2678487448773564
134    13    2.2760674836810066
134    14    0.4978983254287312
134    15    -2.0972664813665811
134    16    -1.3139901172330815
134    17    1.5535503406650519
134    18    2.0012867053425620
134    19    -0.6184311727401597
134    20    -2.3092951734368579
134    21    -0.5844681709737253
134    22    1.9918092256203537
134    23    1.7299267008375550
134    24    -0.9536463834552218
134    25    -2.3318059952319770
134    26    -0.5741365592130734
134    27    1.9431381740856493
134    28    1.9554419951298834
134    29    -0.5033492970839714
134    30    -2.3440700752738306
134    31    -1.3553898551182217
134    32    1.2351913272651729
134    33    2.4070327953608603
134    34    0.8747848459324781
134    35    -1.6193190826434580
134    36    -2.3899858470881847
134    37    -0.6795878663779706
134    38    1.7209263404678408
134    39    2.4389749166261470
134    40    0.8378855780934575
134    41    -1.5396820347702493
134    42    -2.5492401300671022
134    43    -1.3628504627805302
134    44    0.9609401131161357
134    45    2.5205305567816656
134    46    2.1406655614717525
134    47    0.1750177144876482
134    48    -1.9205588052291247
134    49    -2.7211186753921668
134    50    -1.7667439179499933
134    51    0.2751016119696104
134    52    2.1637343959342776
134    53    2.8714992835374771
134    54    2.1009695296881921
134    55    0.3144216166258225
134    56    -1.6196916137066866
134    57    -2.8898292145469542
134    58    -3.0669797209404477
134    59    -2.1867308416677016
134    60    -0.6257645886599695
134    61    1.1130756471622594
134    62    2.5947534647057715
134    63    3.5613497480766858
134    64    3.9488153192072386
134    65    3.8398989557352818
134    66    3.3927375615071456
134    67    2.7764723201234873
134    68    2.1296907515392367
134    69    1.5435433174978928
134    70    1.0632135310062352
134    71    0.6990708119005374
134    72    0.4402532938671734
134    73    0.2662881488884960
134    74    0.1550386232800904
134    75    0.0870511743988143
134    76    0.0472103468279685
134    77    0.0247632819852319
134    78    0.0125772862945754
134    79    0.0061916402919341
134    80    0.0029569284251193
134    81    0.0013709482199518
134    82    0.0006174964926772
134    83    0.0002703546111403
134    84    0.0001151172566876
134    85    0.0000476923076907
134    86    0.0000192320954621
134    87    0.0000075513030061
134    88    0.0000028877549697
134    89    0.0000010758435238
134    90    0.0000003905509711
134    91    0.0000001381716938
134    92    0.0000000476464260
134    93    0.0000000160159795
134    94    0.0000000052482686
134    95    0.0000000016766066
134    96    0.0000000005221534
134    97    0.0000000001585266
134    98    0.0000000000469153
134    99    0.0000000000135330
134    100   0.0000000000038043
134    101   0.0000000000010421
134    102   0.0000000000002781
134    103   0.0000000000000723
134    104   0.0000000000000183
134    105   0.0000000000000045
134    106   0.0000000000000011
134    107   0.0000000000000003
134    108   0.0000000000000001
134    109   0.0000000000000000
134    110   0.0000000000000000
134    111   0.0000000000000000
134    112   0.0000000000000000
134    113   0.0000000000000000
134    114   0.0000000000000000
134    115   0.0000000000000000
134    116   0.0000000000000000
134    117   0.0000000000000000
134    118   0.0000000000000000
134    119   0.0000000000000000
134    120   0.0000000000000000
134    121   0.0000000000000000
134    122   0.0000000000000000
134    123   0.0000000000000000
134    124   0.0000000000000000
134    125   0.0000000000000000
134    126   0.0000000000000000
134    127   0.0000000000000000
134    128   0.0000000000000000
134    129   0.0000000000000000
134    130   0.0000000000000000
134    131   0.0000000000000000
